date,active_addresses,n_transactions,hash_rate,miners_revenue,mempool_size
2010-03-31,213.0,214.0,4.69756441894404e-05,0.0,
2010-04-01,173.0,179.0,5.71745218883927e-05,0.0,
2010-04-02,159.0,161.0,4.47715832776832e-05,0.0,
2010-04-03,168.0,166.0,5.02167758384825e-05,0.0,
2010-04-04,178.0,183.0,5.02167758384825e-05,0.0,
2010-04-05,181.0,181.0,5.02167758384825e-05,0.0,
2010-04-06,174.0,174.0,4.38640511842166e-05,0.0,
2010-04-07,202.0,204.0,5.83845646796815e-05,0.0,
2010-04-08,196.0,195.0,5.89895860753258e-05,0.0,
2010-04-09,234.0,224.0,5.35443935145265e-05,0.0,
2010-04-10,295.0,298.0,7.26025674773241e-05,0.0,
2010-04-11,261.0,265.0,7.23000567795019e-05,0.0,
2010-04-12,237.0,247.0,8.43531550865232e-05,0.0,
2010-04-13,204.0,209.0,6.41394958031167e-05,0.0,
2010-04-14,221.0,223.0,7.77448433977172e-05,0.0,
2010-04-15,290.0,290.0,8.00771886996488e-05,0.0,
2010-04-16,229.0,234.0,7.85222918316944e-05,0.0,
2010-04-17,241.0,250.0,8.16320855676031e-05,0.0,
2010-04-18,3359.0,3351.0,0.000103011917501975,0.0,
2010-04-19,268.0,276.0,8.43531550865232e-05,0.0,
2010-04-20,232.0,243.0,7.96884644826601e-05,0.0,
2010-04-21,243.0,251.0,8.59080519544775e-05,0.0,
2010-04-22,191.0,199.0,0.000100871278676606,0.0,
2010-04-23,201.0,200.0,8.54841344716997e-05,0.0,
2010-04-24,195.0,202.0,8.37744517822657e-05,0.0,
2010-04-25,189.0,205.0,9.6312124838115e-05,0.0,
2010-04-26,207.0,211.0,9.68820190679263e-05,0.0,
2010-04-27,222.0,233.0,9.68820190679263e-05,0.0,
2010-04-28,218.0,227.0,9.9731490216983e-05,0.0,
2010-04-29,174.0,180.0,9.06131825400017e-05,0.0,
2010-04-30,170.0,170.0,8.71938171611337e-05,0.0,
2010-05-01,203.0,210.0,9.2892759459247e-05,0.0,
2010-05-02,170.0,180.0,9.68820190679263e-05,0.0,
2010-05-03,178.0,188.0,9.11830767698131e-05,0.0,
2010-05-04,161.0,177.0,8.30357266438458e-05,0.0,
2010-05-05,158.0,162.0,9.32555083846268e-05,0.0,
2010-05-06,169.0,177.0,9.64491901786208e-05,0.0,
2010-05-07,147.0,158.0,8.36744630026446e-05,0.0,
2010-05-08,147.0,182.0,9.45329811022244e-05,0.0,
2010-05-09,178.0,183.0,9.07005629494315e-05,0.0,
2010-05-10,148.0,157.0,8.75068811554374e-05,0.0,
2010-05-11,126.0,131.0,7.34546812618635e-05,0.0,
2010-05-12,144.0,158.0,7.72870994146564e-05,0.0,
2010-05-13,155.0,167.0,8.30357266438458e-05,0.0,
2010-05-14,149.0,153.0,7.66483630558576e-05,0.0,
2010-05-15,106.0,113.0,6.77060540326742e-05,0.0,
2010-05-16,127.0,134.0,6.13186904446861e-05,0.0,
2010-05-17,163.0,177.0,9.19780356670291e-05,0.0,
2010-05-18,208.0,223.0,0.000107307708278201,0.0,
2010-05-19,204.0,207.0,0.000103475290125408,0.0,
2010-05-20,226.0,237.0,0.000107764892761115,0.0,
2010-05-21,215.0,235.0,0.000108942651151947,0.0,
2010-05-22,223.0,226.0,0.000113064805519858,0.0,
2010-05-23,306.0,309.0,0.000126609027014425,0.0,
2010-05-24,239.0,250.0,0.000111887047129027,0.0,
2010-05-25,247.0,254.0,0.000126609027014425,0.0,
2010-05-26,279.0,287.0,0.000124842389428177,0.0,
2010-05-27,244.0,267.0,0.000114831443106106,0.0,
2010-05-28,278.0,277.0,0.000128964543796089,0.0,
2010-05-29,233.0,239.0,0.000162749360492923,0.0,
2010-05-30,195.0,200.0,0.000124746971748383,0.0,
2010-05-31,190.0,194.0,0.000125573110634133,0.0,
2010-06-01,178.0,183.0,0.000109876471804867,0.0,
2010-06-02,189.0,194.0,0.000109876471804867,0.0,
2010-06-03,219.0,235.0,0.000129703805062888,0.0,
2010-06-04,172.0,173.0,0.000109876471804867,0.0,
2010-06-05,181.0,190.0,0.000114833305119372,0.0,
2010-06-06,191.0,200.0,0.000124746971748383,0.0,
2010-06-07,200.0,209.0,0.000128877666177137,0.0,
2010-06-08,220.0,223.0,0.000130529943948639,0.0,
2010-06-09,223.0,220.0,0.000133834499491642,0.0,
2010-06-10,218.0,217.0,0.000137965193920397,0.0,
2010-06-11,251.0,247.0,0.000138791332806148,0.0,
2010-06-12,203.0,213.0,0.000118373269418034,0.0,
2010-06-13,233.0,238.0,0.000139110192527763,0.0,
2010-06-14,255.0,258.0,0.000131333846361615,0.0,
2010-06-15,279.0,269.0,0.00016935153872945,0.0,
2010-06-16,195.0,192.0,0.000127013654047088,0.0,
2010-06-17,204.0,204.0,0.000123557500195466,0.0,
2010-06-18,190.0,193.0,0.000127877692509993,0.0,
2010-06-19,216.0,214.0,0.000136518077139047,0.0,
2010-06-20,232.0,228.0,0.000149478654082627,0.0,
2010-06-21,264.0,242.0,0.000139974230990668,0.0,
2010-06-22,236.0,227.0,0.000136518077139047,0.0,
2010-06-23,264.0,257.0,0.000147750577156816,0.0,
2010-06-24,239.0,240.0,0.00017556041368173,0.0,
2010-06-25,206.0,210.0,0.000146621883953973,0.0,
2010-06-26,199.0,201.0,0.000157232678187484,0.0,
2010-06-27,220.0,234.0,0.000153374207557116,0.0,
2010-06-28,206.0,230.0,0.000157232678187484,0.0,
2010-06-29,244.0,264.0,0.0001553034428723,0.0,
2010-06-30,261.0,273.0,0.000177489648996914,0.0,
2010-07-01,268.0,283.0,0.00020064047277912,0.0,
2010-07-02,223.0,242.0,0.000168808090078587,0.0,
2010-07-03,261.0,286.0,0.000192923531518385,0.0,
2010-07-04,205.0,224.0,0.000179418884312098,0.0,
2010-07-05,226.0,251.0,0.000169772707736179,0.0,
2010-07-06,199.0,209.0,0.000196266643975214,0.0,
2010-07-07,222.0,218.0,0.000179911090310613,0.0,
2010-07-08,223.0,223.0,0.000184584105643356,0.0,
2010-07-09,267.0,268.0,0.000220799974472116,0.0,
2010-07-10,239.0,240.0,0.000227809497471231,0.0,
2010-07-11,452.0,353.0,0.000206780928473886,0.0,
2010-07-12,3368.0,2300.0,0.000599314216424314,0.0,
2010-07-13,1796.0,1479.0,0.00167856925065505,0.0,
2010-07-14,6548.0,6132.0,0.00129502520144623,0.0,
2010-07-15,1568.0,1329.0,0.00140783227474294,0.0,
2010-07-16,1436.0,1182.0,0.00539669038651462,0.0,
2010-07-17,1436.0,408.0,0.00165149555306384,0.0,
2010-07-18,519.0,420.0,0.00161539728960889,0.0,
2010-07-19,667.0,528.0,0.00148002880165284,0.0,
2010-07-20,714.0,594.0,0.00160637272374515,0.0,
2010-07-21,524.0,463.0,0.00182296230447484,0.0,
2010-07-22,477.0,397.0,0.00168759381651879,0.0,
2010-07-23,481.0,411.0,0.00175076577756494,0.0,
2010-07-24,743.0,894.0,0.00166954468479131,0.0,
2010-07-25,1881.0,1823.0,0.00193125709483968,0.0,
2010-07-26,524.0,467.0,0.00234638712457157,0.0,
2010-07-27,511.0,426.0,0.0021244834042325,0.0,
2010-07-28,429.0,1951.0,0.00196666463706094,0.0,
2010-07-29,431.0,1867.0,0.0021244834042325,0.0,
2010-07-30,374.0,325.0,0.0022094627404018,0.0,
2010-07-31,339.0,295.0,0.0022944420765711,0.0,
2010-08-01,429.0,364.0,0.00268291904191647,0.0,
2010-08-02,431.0,398.0,0.00308353591242889,0.0,
2010-08-03,701.0,648.0,0.00276789837808577,0.0,
2010-08-04,539.0,439.0,0.00276789837808577,0.0,
2010-08-05,634.0,515.0,0.00296213686075846,0.0,
2010-08-06,422.0,359.0,0.00281847061359461,0.0,
2010-08-07,303.0,273.0,0.00248585606913314,0.0,
2010-08-08,437.0,391.0,0.00336115750192649,0.0,
2010-08-09,511.0,424.0,0.00330863941595889,0.0,
2010-08-10,370.0,340.0,0.0036237479317645,0.0,
2010-08-11,451.0,412.0,0.00379880821832317,0.0,
2010-08-12,450.0,392.0,0.00381631424697904,0.0,
2010-08-13,609.0,516.0,0.00379880821832317,0.0,
2010-08-14,440.0,434.0,0.00456907347918133,0.0,
2010-08-15,297.0,315.0,0.00699611010373118,0.0,
2010-08-16,521.0,453.0,0.0029510864437557,0.0,
2010-08-17,365.0,318.0,0.00333269244941376,0.0,
2010-08-18,450.0,377.0,0.00338357325016817,472.6092,
2010-08-19,355.0,325.0,0.0035616560528086,479.5,
2010-08-20,458.0,423.0,0.00424854686299312,682.5,
2010-08-21,389.0,342.0,0.00468103366940559,605.5,
2010-08-22,373.0,366.0,0.00506263967506365,742.0,
2010-08-23,415.0,369.0,0.00552056688185333,752.5,
2010-08-24,431.0,379.0,0.00521528207732688,759.556,
2010-08-25,379.0,365.0,0.00577497088562537,770.0,
2010-08-26,388.0,368.0,0.00529160327845849,1008.0,
2010-08-27,323.0,294.0,0.00551599462684495,598.5,
2010-08-28,382.0,339.0,0.00554698336070363,595.000000077,
2010-08-29,291.0,260.0,0.00489621994967136,498.0144,
2010-08-30,359.0,329.0,0.00461732134494324,535.5252,
2010-08-31,456.0,441.0,0.00542302842526891,644.014000021,
2010-09-01,431.0,380.0,0.00545401715912759,471.004800012,
2010-09-02,343.0,321.0,0.0046792988126606,498.0,
2010-09-03,373.0,319.0,0.00495819741738872,504.0,
2010-09-04,307.0,274.0,0.00554698336070363,543.0,
2010-09-05,354.0,311.0,0.00502017488510608,495.0006,
2010-09-06,309.0,278.0,0.00523709602211683,486.000000006,
2010-09-07,290.0,282.0,0.0046792988126606,534.0,
2010-09-08,387.0,339.0,0.00538653022242855,513.000000024,
2010-09-09,362.0,324.0,0.00535109252359678,411.006600006,
2010-09-10,394.0,360.0,0.00605984650023212,549.000000006,
2010-09-11,330.0,305.0,0.00574090721074621,492.0,
2010-09-12,425.0,379.0,0.00648509888621332,531.009,
2010-09-13,512.0,436.0,0.00581178260840975,519.000000006,
2010-09-14,459.0,424.0,0.00691035127219452,609.0005762112,
2010-09-15,484.0,430.0,0.00666228738037215,760.5,
2010-09-16,425.0,438.0,0.00673316277803568,1702.5,
2010-09-17,375.0,361.0,0.00765454294766162,642.0,
2010-09-18,410.0,399.0,0.00839873462312872,711.0108,
2010-09-19,389.0,355.0,0.00958137886113681,645.0,
2010-09-20,525.0,465.0,0.00962700447476127,615.0,
2010-09-21,968.0,810.0,0.00807573361152959,522.000000006,
2010-09-22,845.0,673.0,0.00789323115703175,522.0,
2010-09-23,725.0,655.0,0.00967263008838573,708.0,
2010-09-24,572.0,501.0,0.0112239009516174,690.0,
2010-09-25,602.0,532.0,0.00921637395214112,621.0,
2010-09-26,435.0,400.0,0.00898824588401881,621.0,
2010-09-27,693.0,603.0,0.0108588960426217,687.0012,
2010-09-28,492.0,491.0,0.00985513254288357,912.0864,
2010-09-29,971.0,975.0,0.0116026055429805,498.0,
2010-09-30,456.0,365.0,0.00924275356813698,438.0,
2010-10-01,672.0,584.0,0.0102260252243218,468.0336,
2010-10-02,602.0,501.0,0.0071451073682761,300.0004660878,
2010-10-03,488.0,377.0,0.00793172469322393,372.000465975,
2010-10-04,512.0,407.0,0.0100949223368305,477.0000000594,
2010-10-05,491.0,371.0,0.00806282758071523,378.0,
2010-10-06,484.0,407.0,0.00996381944933915,519.0000000654,
2010-10-07,407.0,340.0,0.0113403997679978,486.0,
2010-10-08,454.0,363.0,0.0101604737805761,546.0,
2010-10-09,484.0,401.0,0.0100293708930848,790.0,
2010-10-10,451.0,363.0,0.0112748483242522,1080.0,
2010-10-11,424.0,342.0,0.0108159882180326,966.0000001308,
2010-10-12,447.0,352.0,0.0109603442625967,978.0,
2010-10-13,457.0,364.0,0.0115768636273677,890.035,
2010-10-14,443.0,367.0,0.013152413115116,1035.0,
2010-10-15,403.0,328.0,0.0126728980536274,1006.5,
2010-10-16,511.0,441.0,0.0163720142422538,1584.0,
2010-10-17,541.0,457.0,0.0193176067628266,1529.0,
2010-10-18,713.0,579.0,0.0178790615783608,1305.002,
2010-10-19,1197.0,924.0,0.0166460228488187,1300.0,
2010-10-20,912.0,713.0,0.0160295034840476,1560.0,
2010-10-21,697.0,552.0,0.0248910297496032,930.000776615,
2010-10-22,764.0,602.0,0.0163447534407265,858.0,
2010-10-23,671.0,517.0,0.0185881509718067,1325.5055,
2010-10-24,671.0,552.0,0.020190577779721,1345.5,
2010-10-25,517.0,410.0,0.0224339753108011,1845.0,
2010-10-26,683.0,518.0,0.0258524858343518,1992.0,
2010-10-27,770.0,568.0,0.0226476322185231,2080.5,
2010-10-28,644.0,486.0,0.0229681175801059,2118.5,
2010-10-29,542.0,467.0,0.0251046866573251,2175.5,
2010-10-30,463.0,426.0,0.0256388289266299,2489.0,
2010-10-31,345.0,307.0,0.0279717755492162,1738.5,
2010-11-01,399.0,351.0,0.0288939219958937,1790.0,
2010-11-02,322.0,286.0,0.0258201005069688,1780.0,
2010-11-03,407.0,347.0,0.0308919059636949,2037.0,
2010-11-04,378.0,342.0,0.0293549952192324,2794.5,
2010-11-05,490.0,442.0,0.0336583453037272,2724.0,
2010-11-06,447.0,394.0,0.0310455970381411,2750.0,
2010-11-07,486.0,451.0,0.0381153864626683,4233.0,
2010-11-08,572.0,515.0,0.0401133704304695,6509.8901,
2010-11-09,446.0,409.0,0.0541208080126503,3978.0,
2010-11-10,458.0,397.0,0.0435221497768396,3248.0,
2010-11-11,442.0,395.0,0.0523167810788953,2847.0,
2010-11-12,315.0,286.0,0.0385610757090134,2124.0,
2010-11-13,373.0,343.0,0.0493852373115434,2977.0,
2010-11-14,457.0,416.0,0.0536698012792116,4170.0,
2010-11-15,4210.0,4871.0,0.0498362440449822,3060.144,
2010-11-16,3075.0,9105.0,0.0408161093762071,2870.0,
2010-11-17,496.0,435.0,0.0563758416798441,3654.0,
2010-11-18,469.0,1494.0,0.059307385447196,3738.0,
2010-11-19,402.0,9632.0,0.0566649936377225,2233.0232,
2010-11-20,645.0,9731.0,0.039255869086374,1652.2828,
2010-11-21,578.0,10044.0,0.0460829767535695,2088.3016,
2010-11-22,418.0,343.0,0.0546168613375639,2450.6624,
2010-11-23,411.0,341.0,0.0491551752038075,2016.1372,
2010-11-24,621.0,3936.0,0.0631507459215583,2595.558,
2010-11-25,668.0,4983.0,0.0518860182706857,2562.0,
2010-11-26,955.0,1314.0,0.0692951428220342,2828.1036,
2010-11-27,564.0,445.0,0.0624680351548387,2668.0058,
2010-11-28,542.0,454.0,0.0566649936377225,2436.0,
2010-11-29,544.0,454.0,0.0723673412722722,3066.0084,
2010-11-30,577.0,454.0,0.0843295455223728,2968.0028,
2010-12-01,701.0,512.0,0.0710777597974285,2522.0104,
2010-12-02,557.0,460.0,0.0775028680277046,2185.0138,
2010-12-03,481.0,384.0,0.0771012987633123,2412.5025,
2010-12-04,537.0,418.0,0.0879436689019031,3185.0028358902,
2010-12-05,531.0,434.0,0.0955734849253559,3112.5075,
2010-12-06,564.0,465.0,0.0963766234541404,2863.5103930399,
2010-12-07,745.0,573.0,0.0935656386033946,2863.5188936651,
2010-12-08,674.0,523.0,0.0927625000746101,2806.0092,
2010-12-09,599.0,486.0,0.100392316098063,2837.50997886,
2010-12-10,501.0,373.0,0.0913575317385561,1713.5161,
2010-12-11,856.0,550.0,0.104756636393544,1900.5246220758,
2010-12-12,979.0,643.0,0.105974736816725,2081.5364720476,
2010-12-13,965.0,646.0,0.0925756321617369,1644.5716395904,
2010-12-14,908.0,637.0,0.099275184489231,1932.0112523797,
2010-12-15,895.0,658.0,0.109019987874677,3783.5155090196,
2010-12-16,706.0,531.0,0.11328333935581,2187.525892365,
2010-12-17,604.0,462.0,0.105365686605135,2100.058608235,
2010-12-18,688.0,499.0,0.0962299334312791,2037.51663391,
2010-12-19,741.0,551.0,0.112065238932629,2700.0314112975,
2010-12-20,1120.0,932.0,0.0968389836428695,2145.0174182242,
2010-12-21,846.0,630.0,0.119982891683304,3456.0297,
2010-12-22,888.0,659.0,0.113761835381064,2281.5479062404,
2010-12-23,822.0,519.0,0.102961661136026,1911.0156,
2010-12-24,711.0,531.0,0.108001742450377,1850.01957332,
2010-12-25,914.0,634.0,0.116641881846407,2100.01685763,
2010-12-26,843.0,584.0,0.10584170760137,1837.5264112975,
2010-12-27,701.0,526.0,0.115921870230071,2295.0206941959,
2010-12-28,877.0,661.0,0.121681963160758,2362.5279160209,
2010-12-29,696.0,513.0,0.123841998009766,2508.5393662443,
2010-12-30,797.0,593.0,0.115201858613736,2625.027715656,
2010-12-31,724.0,555.0,0.118081905079079,2430.007005183,
2011-01-01,724.0,659.0,0.128162067707781,2775.026745774,
2011-01-02,740.0,569.0,0.129602090940453,2775.026690469,
2011-01-03,1023.0,1128.0,0.132945991858135,2340.218476206,
2011-01-04,907.0,979.0,0.115111773438141,2115.009387273,
2011-01-05,1111.0,1310.0,0.121596943772684,2370.027862842,
2011-01-06,842.0,694.0,0.119165004897231,2115.024925803,
2011-01-07,1005.0,1020.0,0.116733066021777,2550.016057536,
2011-01-08,1263.0,1436.0,0.155644088029036,2720.0056493856,
2011-01-09,1132.0,1223.0,0.12321823635632,2608.0448,
2011-01-10,1187.0,1312.0,0.135377930733588,2688.0252303008,
2011-01-11,1257.0,1362.0,0.131324699274499,2970.0170033061,
2011-01-12,1039.0,1162.0,0.135377930733588,2854.595899287,
2011-01-13,1152.0,1266.0,0.149969563986311,3456.0089779932,
2011-01-14,1096.0,1262.0,0.141052454776314,3843.0272743254,
2011-01-15,1171.0,962.0,0.157644927140008,3542.0461731028,
2011-01-16,1214.0,931.0,0.158561467414078,3600.03451144,
2011-01-17,1116.0,830.0,0.158561467414078,3620.06322992,
2011-01-18,1126.0,818.0,0.142980282754891,2940.017007708,
2011-01-19,1221.0,917.0,0.162227628510357,3363.019,
2011-01-20,1206.0,924.0,0.153978766043729,3360.0410783345,
2011-01-21,1520.0,1166.0,0.163144168784427,3420.0229845888,
2011-01-22,1703.0,1422.0,0.15031260494745,3718.206463026,
2011-01-23,1413.0,1081.0,0.155811846591869,3741.1543954517,
2011-01-24,1673.0,1319.0,0.164977249332567,4136.1012,
2011-01-25,1166.0,889.0,0.142980282754891,3476.0567860436,
2011-01-26,1251.0,1005.0,0.178725353443614,3913.0473,
2011-01-27,1119.0,841.0,0.175078625840305,3402.252,
2011-01-28,1403.0,1081.0,0.17836135007481,3483.0258,
2011-01-29,1694.0,1347.0,0.164136211725285,3667.698880236,
2011-01-30,2852.0,2592.0,0.179455591486312,3511.269489546,
2011-01-31,1777.0,1393.0,0.164136211725285,4176.3648,
2011-02-01,1336.0,1013.0,0.195869212658841,5002.4825636068,
2011-02-02,1127.0,896.0,0.177267108663308,7268.046,
2011-02-03,989.0,789.0,0.163041970313784,8446.2855155868,
2011-02-04,1169.0,954.0,0.207905868185362,7722.0964068456,
2011-02-05,1055.0,832.0,0.200246178304848,7965.6408537407,
2011-02-06,1102.0,909.0,0.191492247012833,8142.1114358096,
2011-02-07,1091.0,892.0,0.225413730769392,9614.2902342768,
2011-02-08,1092.0,846.0,0.222286198822337,7740.159632928,
2011-02-09,1726.0,1227.0,0.236502176653999,8827.0596207248,
2011-02-10,3019.0,2034.0,0.244256346380359,9118.8564557576,
2011-02-11,3680.0,2355.0,0.246841069622479,10044.5390354196,
2011-02-12,2872.0,1912.0,0.245548708001419,10094.7641254202,
2011-02-13,2626.0,1822.0,0.263641770696261,11009.2616,
2011-02-14,2829.0,2006.0,0.240379261517179,10586.9592,
2011-02-15,2893.0,2224.0,0.273980663664741,12366.2629388844,
2011-02-16,2557.0,2090.0,0.298535534464883,12636.6372,
2011-02-17,3147.0,2250.0,0.310166789054424,12757.6296350265,
2011-02-18,2992.0,2056.0,0.391485054897639,11235.5565,
2011-02-19,2313.0,1583.0,0.318987822509188,8372.5616,
2011-02-20,2752.0,1939.0,0.340736992225723,10200.2,
2011-02-21,2900.0,1970.0,0.3371121306063,9212.3854,
2011-02-22,3230.0,2196.0,0.384235331658794,9724.2248120336,
2011-02-23,3287.0,2263.0,0.440420686759844,10813.8362898553,
2011-02-24,3083.0,2109.0,0.387860193278217,10022.659309984,
2011-02-25,2959.0,2060.0,0.402359639755907,10800.3945326592,
2011-02-26,2959.0,1952.0,0.454920133237534,13800.56049575,
2011-02-27,3122.0,2269.0,0.748873252294981,12153.0584,
2011-02-28,2510.0,1720.0,0.461482779089527,7200.4971396192,
2011-03-01,4420.0,2729.0,0.359238091506817,6175.4010460815,
2011-03-02,2979.0,2009.0,0.467009518958862,8342.448819,
2011-03-03,4402.0,3204.0,0.505696698044212,8936.73265000001,
2011-03-04,2802.0,1982.0,0.549910616998897,10387.677458,
2011-03-05,2923.0,2048.0,0.732293032686974,13068.7349760186,
2011-03-06,2870.0,2031.0,0.746109882360313,12608.78538,
2011-03-07,2857.0,1926.0,0.649391934646939,9605.93913814081,
2011-03-08,3483.0,2440.0,0.53333039739089,8785.1036000182,
2011-03-09,2849.0,1834.0,0.598433792945317,7472.977013673,
2011-03-10,2519.0,1661.0,0.450719122534764,4929.9697369472,
2011-03-11,2579.0,1884.0,0.511320012959607,5790.8581839435,
2011-03-12,2722.0,2956.0,0.518895124262712,6604.4572506474,
2011-03-13,2490.0,2711.0,0.450719122534764,5475.624161514,
2011-03-14,2161.0,2643.0,0.443144011231659,5279.6620451575,
2011-03-15,2849.0,2854.0,0.367392898200606,5041.647179991,
2011-03-16,2541.0,3183.0,0.552983125126686,6121.629,
2011-03-17,2782.0,3367.0,0.496169790353396,6275.7365597166,
2011-03-18,2541.0,2371.0,0.522682679914265,5221.1757179913,
2011-03-19,2751.0,3189.0,0.412843566019238,5083.039746078,
2011-03-20,4021.0,4076.0,0.47344445644408,5783.87580453401,
2011-03-21,4196.0,5855.0,0.587071125990659,5852.8476354305,
2011-03-22,3340.0,2238.0,0.477232012095633,4708.818858,
2011-03-23,6112.0,4570.0,0.560558236429791,6698.12778578701,
2011-03-24,3675.0,2164.0,0.575708459036002,6715.1897994684,
2011-03-25,3421.0,1999.0,0.613584015551528,7969.72743000001,
2011-03-26,4144.0,3335.0,0.483475502411536,6323.102989,
2011-03-27,4110.0,2463.0,0.524622353680603,6530.69720943,
2011-03-28,4225.0,2931.0,0.558911396404825,7746.9961,
2011-03-29,3966.0,2718.0,0.528051257953025,6848.87288400841,
2011-03-30,3024.0,1756.0,0.53490906649787,6243.30472,
2011-03-31,3556.0,2095.0,0.692638663029293,8283.2,
2011-04-01,2714.0,1579.0,0.600058247673892,8883.59999999999,
2011-04-02,2878.0,1772.0,0.648062907487804,7442.22432001599,
2011-04-03,3089.0,1805.0,0.572627013494514,7403.60729063999,
2011-04-04,3829.0,2309.0,0.617202769036003,11287.774283776,
2011-04-05,3576.0,2119.0,0.692638663029293,7781.10471600001,
2011-04-06,3212.0,1864.0,0.568985959863672,5403.5282160072,
2011-04-07,2792.0,1677.0,0.663134715812337,5589.78015,
2011-04-08,3002.0,1767.0,0.638574170782251,6555.22147800001,
2011-04-09,3069.0,1733.0,0.650854443297294,6165.3259,
2011-04-10,2907.0,1744.0,0.687695260842424,6818.55304069171,
2011-04-11,3239.0,1943.0,0.630387322438889,6425.37219572639,
2011-04-12,3373.0,2077.0,0.683601836670743,6605.3033784414,
2011-04-13,3658.0,2371.0,0.8227782585079,8927.7357519908,
2011-04-14,5169.0,2881.0,0.667228139984018,8033.199669,
2011-04-15,3162.0,2018.0,0.552612263176948,6862.4500426104,
2011-04-16,3277.0,2154.0,0.683601836670743,9541.51216547841,
2011-04-17,3549.0,2257.0,0.728629502559235,10030.378925,
2011-04-18,4471.0,3035.0,0.716137288756555,8328.6354764289,
2011-04-19,5303.0,3598.0,0.647277934068425,9246.781538556,
2011-04-20,4321.0,2969.0,0.661049805006051,8576.50243884211,
2011-04-21,3329.0,1915.0,0.757452901569433,8824.04848056,
2011-04-22,3411.0,2097.0,0.794177890736436,10830.5067,
2011-04-23,3854.0,2310.0,0.78040601979881,11875.274256,
2011-04-24,3668.0,2273.0,0.725318536048305,13706.240001729,
2011-04-25,4239.0,2592.0,0.863037245424566,18349.4680725888,
2011-04-26,5159.0,3455.0,0.885990363653943,16681.2532803369,
2011-04-27,6326.0,4580.0,0.872218492716317,16303.3967884954,
2011-04-28,5070.0,3035.0,0.729909159694181,17398.05666,
2011-04-29,5637.0,3534.0,0.927305976466821,26619.7413945274,
2011-04-30,6883.0,4473.0,1.008570400813,28854.034934296,
2011-05-01,6246.0,3949.0,1.06853945167215,38342.7418479048,
2011-05-02,4894.0,3095.0,0.970408277538992,38926.5141685225,
2011-05-03,5023.0,2935.0,1.1285085025313,34916.8084713061,
2011-05-04,5060.0,2800.0,1.01402213270928,34595.8368932475,
2011-05-05,5822.0,3464.0,1.24299487235332,39728.8910339744,
2011-05-06,5777.0,3290.0,1.08489464736101,38746.7080584672,
2011-05-07,6034.0,3887.0,1.19392928528674,39120.0911831152,
2011-05-08,5207.0,2898.0,1.12305677063501,41840.64722115,
2011-05-09,6069.0,3516.0,1.35748124217533,47940.2301005778,
2011-05-10,5567.0,3151.0,1.56504235595478,39679.07234296,
2011-05-11,5601.0,3090.0,1.46331460281772,52790.9038079582,
2011-05-12,5738.0,3361.0,1.28333473188292,51081.6893380848,
2011-05-13,7459.0,4064.0,1.57286756773456,68523.877733554,
2011-05-14,7550.0,4414.0,1.94065252138393,103700.173660928,
2011-05-15,6879.0,3770.0,1.78414828578845,98033.8275096893,
2011-05-16,9982.0,4349.0,1.75284743866936,105594.069335048,
2011-05-17,8950.0,4464.0,2.03455506274122,109803.428737757,
2011-05-18,10834.0,5581.0,2.21453493367602,119250.451258641,
2011-05-19,10305.0,4663.0,2.19641646328717,67163.5755188199,
2011-05-20,9754.0,4795.0,2.71821705953771,83119.2753586832,
2011-05-21,9084.0,4964.0,2.58473318607827,77625.3547125034,
2011-05-22,9506.0,5282.0,3.08226398715437,84071.537173874,
2011-05-23,10231.0,5745.0,3.36136663166047,98185.9018975187,
2011-05-24,11578.0,5865.0,3.57979478823047,112115.022781401,
2011-05-25,12714.0,6258.0,3.5433900954688,112473.035816606,
2011-05-26,12132.0,6967.0,3.85889743273657,117828.58719923,
2011-05-27,8881.0,4853.0,4.28033532740519,77198.2240307668,
2011-05-28,9810.0,5013.0,3.35076755428184,69835.8869034816,
2011-05-29,9193.0,4753.0,3.73988894768231,79108.4711399612,
2011-05-30,11089.0,5337.0,3.30753184390401,66535.1519722418,
2011-05-31,11804.0,6063.0,3.24267827833726,72236.3175006,
2011-06-01,11928.0,6540.0,3.84797822362689,89246.1737183708,
2011-06-02,12933.0,7136.0,4.10739248589387,92093.9722432158,
2011-06-03,14972.0,8441.0,4.38842460334976,117192.983562508,
2011-06-04,16869.0,8811.0,4.66945672080566,169044.304502307,
2011-06-05,15506.0,8592.0,4.49651387929434,187219.159941527,
2011-06-06,17873.0,9703.0,7.04978032426183,222490.721239791,
2011-06-07,16136.0,9002.0,4.765651499201,165592.92694922,
2011-06-08,21324.0,11815.0,5.16043919735966,205777.867820522,
2011-06-09,22685.0,12176.0,5.97821371497403,357650.682453242,
2011-06-10,20979.0,11269.0,6.37300141313269,361833.101785617,
2011-06-11,20595.0,10897.0,6.54219614091498,427075.10954628,
